trip_id,timestamp,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance_km,duration_min,fare,driver_id,vehicle_type,payment_type,weather,time_of_day,surge_multiplier,passenger_count,rating,is_cancelled,high_fare
T000161,2024-12-29 13:53:00,12.912092,77.751404,12.918403,77.7501,0.742,6.2,6.13,DR0531,SUV,Cash,Windy,Afternoon,1.0,2,4.4,0,0
T000162,2024-08-30 11:23:00,13.144003,77.568702,13.166375,77.578033,3.714,15.2,7.54,DR0265,SUV,Card,Cloudy,Morning,1.25,4,4.9,0,0
T000163,2024-05-29 08:28:00,12.958544,77.787703,12.968074,77.798211,1.803,2.7,10.3,DR0668,MiniVan,Cash,Clear,Night,1.0,1,4.5,0,0
T000164,2024-05-28 07:56:00,13.055502,77.528163,13.051945,77.510863,1.993,10.9,4.32,DR0500,SUV,Cash,Clear,Evening,1.0,1,5.0,0,0
T000165,2024-06-01 13:19:00,12.899552,77.53244,12.882753,77.528169,1.986,2.0,3.65,DR0237,SUV,Wallet,Cloudy,Morning,1.0,2,4.8,0,0
T000166,2024-10-24 02:49:00,12.807762,77.686517,12.798314,77.688831,2.858,16.6,11.04,DR0618,Bike,Card,Rainy,Evening,1.0,4,4.7,0,0
T000167,2024-04-27 05:50:00,12.961662,77.897604,12.966885,77.909259,2.745,2.2,5.36,DR0467,MiniVan,Card,Clear,Morning,1.0,2,4.9,0,0
T000168,2024-03-01 22:40:00,13.014595,77.610606,13.000473,77.6226,2.562,8.8,10.66,DR0772,SUV,Cash,Clear,Afternoon,1.0,2,4.8,0,0
T000169,2024-05-02 00:23:00,12.983819,77.745011,13.002736,77.748302,2.189,4.1,5.2,DR0082,SUV,nan,Clear,Evening,1.0,2,4.3,1,0
T000170,2024-01-09 06:57:00,13.184806,77.70744,13.193407,77.696433,2.881,12.0,13.1,DR0484,Sedan,UPI,Foggy,Afternoon,1.0,1,4.8,0,0
T000171,2024-02-08 17:48:00,13.082736,77.836848,13.105606,77.824816,4.285,12.5,13.56,DR0118,Hatchback,Card,Clear,Morning,1.0,1,4.1,0,0
T000172,2024-02-02 20:49:00,13.198268,77.615436,13.185492,77.591606,3.115,2.0,5.27,DR0665,Bike,Card,Rainy,Afternoon,1.0,1,4.1,0,0
T000173,2024-10-08 14:47:00,12.918024,77.721978,12.901403,77.73383,3.205,5.5,10.35,DR0319,Sedan,Card,Clear,Evening,1.0,1,4.4,0,0
T000174,2024-09-20 15:52:00,13.115621,77.880249,13.138342,77.86793,4.851,16.7,11.3,DR0285,MiniVan,Card,Cloudy,Evening,1.0,2,4.5,0,0
T000175,2024-09-11 07:42:00,13.022223,77.633034,13.024822,77.629199,4.843,7.1,10.31,DR0416,SUV,Card,Rainy,Afternoon,2.0,2,4.7,0,0
T000176,2024-06-17 14:02:00,13.044704,77.675762,13.040654,77.680517,1.63,7.0,5.6,DR0147,Sedan,Card,Clear,Morning,1.0,3,3.5,0,0
T000177,2024-09-18 17:25:00,13.194341,77.855525,13.208314,77.855604,2.349,2.0,6.72,DR0343,MiniVan,Cash,Foggy,Night,1.0,3,4.4,0,0
T000178,2024-02-28 20:44:00,13.061595,77.633,13.074824,77.632887,3.174,3.8,8.13,DR0457,Hatchback,Card,Windy,Evening,1.25,2,4.0,0,0
T000179,2024-11-24 17:26:00,13.159527,77.65227,13.134411,77.63417,4.923,5.7,22.5,DR0030,Hatchback,Cash,Rainy,Evening,1.0,4,4.8,0,1
T000180,2024-07-01 21:09:00,13.0903,77.621648,13.117993,77.627025,4.626,15.8,12.93,DR0519,Hatchback,Card,Rainy,Afternoon,1.0,4,4.4,0,0
T000181,2024-12-08 09:19:00,12.850954,77.823813,12.842746,77.817556,1.442,5.8,3.39,DR0646,Sedan,UPI,Clear,Afternoon,1.0,1,4.5,0,0
T000182,2024-02-25 14:15:00,13.079769,77.872155,13.11377,77.870427,6.021,14.5,24.7,DR0617,SUV,Card,Clear,Afternoon,1.0,4,4.2,0,1
T000183,2024-06-30 12:36:00,12.993726,77.75244,12.967055,77.775599,8.189,13.3,16.52,DR0238,Hatchback,Cash,Clear,Morning,1.5,1,4.8,0,1
T000184,2024-09-11 03:45:00,13.167519,77.749452,13.173867,77.759558,1.971,6.5,6.88,DR0570,Bike,Card,Cloudy,Evening,1.0,1,4.0,0,0
T000185,2024-06-29 21:40:00,13.122734,77.656001,13.119021,77.644585,2.959,8.3,8.63,DR0731,SUV,Cash,Rainy,Afternoon,1.0,2,4.5,0,0
T000186,2024-06-11 20:19:00,12.841654,77.504993,12.802149,77.502015,6.212,2.0,13.0,DR0242,Hatchback,Wallet,Windy,Evening,1.0,4,4.4,0,0
T000187,2024-03-01 16:02:00,12.853566,77.569575,12.86673,77.601564,6.173,12.1,14.87,DR0190,MiniVan,Wallet,Foggy,Night,1.0,1,5.0,0,0
T000188,2024-05-19 01:44:00,12.827844,77.558975,12.789366,77.552828,4.579,12.5,8.96,DR0778,MiniVan,Card,Clear,Morning,1.0,3,3.8,0,0
T000189,2024-03-28 03:35:00,12.997298,77.546353,12.991465,77.54715,1.451,12.0,8.14,DR0532,Hatchback,nan,Rainy,Evening,1.0,1,5.0,1,0
T000190,2024-04-20 01:14:00,12.832309,77.761619,12.854394,77.774902,5.495,13.8,24.07,DR0073,Bike,Card,Rainy,Afternoon,1.0,2,4.5,0,1
T000191,2024-09-06 13:13:00,13.089471,77.55454,13.078871,77.558843,2.389,11.0,9.62,DR0366,Hatchback,Wallet,Windy,Afternoon,1.0,1,4.5,0,0
T000192,2024-08-18 01:16:00,13.020943,77.534254,13.002869,77.526797,2.761,6.2,6.32,DR0732,Sedan,Card,Clear,Morning,1.0,3,5.0,0,0
T000193,2024-08-09 15:02:00,13.134354,77.653033,13.150361,77.638164,2.907,2.0,9.68,DR0017,Hatchback,Cash,Clear,Evening,1.0,2,5.0,0,0
T000194,2024-05-12 01:28:00,12.911918,77.599609,12.906928,77.599407,2.494,2.0,9.47,DR0686,Hatchback,Card,Clear,Evening,2.0,3,4.7,0,0
T000195,2024-12-16 06:54:00,13.007656,77.558344,12.999555,77.571505,2.334,6.6,2.78,DR0488,Hatchback,Card,Clear,Evening,1.0,3,4.8,0,0
T000196,2024-02-01 23:48:00,12.846992,77.558451,12.872492,77.584869,4.752,11.3,19.93,DR0482,Sedan,UPI,Cloudy,Night,1.0,1,3.9,0,1
T000197,2024-05-05 01:05:00,13.153844,77.602482,13.130498,77.573175,4.931,7.6,7.28,DR0026,Sedan,Wallet,Clear,Morning,1.0,2,4.2,0,0
T000198,2024-02-13 01:43:00,12.870002,77.71474,12.86081,77.749996,4.837,6.3,8.69,DR0595,Hatchback,Card,Windy,Afternoon,1.0,1,4.8,0,0
T000199,2024-05-03 17:08:00,12.840945,77.803238,12.858274,77.79747,2.624,4.8,7.75,DR0044,SUV,Cash,Cloudy,Afternoon,1.0,3,4.2,0,0
T000200,2024-12-17 02:13:00,12.88202,77.841111,12.857381,77.859607,4.407,4.1,6.46,DR0281,Sedan,UPI,Windy,Evening,1.0,4,4.6,0,0
T000201,2024-05-13 16:28:00,13.122493,77.800567,13.158,77.785816,4.955,16.6,16.39,DR0530,Sedan,UPI,Clear,Morning,1.0,4,4.5,0,1
T000202,2024-11-27 15:10:00,12.842326,77.751285,12.837989,77.719069,3.763,2.0,5.89,DR0760,Sedan,Card,Clear,Evening,1.5,2,4.1,0,0
T000203,2024-06-29 16:46:00,13.045771,77.86305,13.063262,77.836791,3.578,7.7,8.12,DR0398,Hatchback,Cash,Foggy,Night,1.0,3,5.0,0,0
T000204,2024-09-12 09:26:00,13.098473,77.707895,13.115921,77.701276,2.662,4.6,7.17,DR0542,Sedan,Card,Clear,Evening,1.0,3,4.9,0,0
T000205,2024-06-15 22:58:00,13.100432,77.753343,13.097387,77.763825,2.267,4.9,7.96,DR0706,Hatchback,Card,Clear,Morning,1.0,1,4.5,0,0
T000206,2024-04-07 01:01:00,12.876024,77.664648,12.866444,77.665272,1.117,2.0,5.57,DR0702,Hatchback,Card,Clear,Night,1.0,3,5.0,0,0
T000207,2024-10-05 22:39:00,12.82465,77.630954,12.82379,77.625949,2.5,2.0,6.24,DR0363,MiniVan,Cash,Clear,Afternoon,1.0,2,4.0,0,0
T000208,2024-12-19 17:59:00,12.979523,77.632685,12.993776,77.655045,5.217,10.6,9.12,DR0684,Hatchback,Card,Cloudy,Afternoon,1.0,4,4.3,0,0
T000209,2024-04-06 04:28:00,12.880994,77.559327,12.861266,77.559367,3.513,4.7,7.45,DR0790,SUV,UPI,Foggy,Morning,1.0,3,4.3,0,0
T000210,2024-10-11 05:51:00,13.079708,77.818639,13.055643,77.824235,3.093,9.3,12.74,DR0324,SUV,Card,Cloudy,Evening,1.25,4,4.5,0,0
T000211,2024-04-05 07:35:00,12.942677,77.522147,12.972361,77.584368,8.488,3.2,23.15,DR0017,Hatchback,UPI,Clear,Afternoon,1.0,3,4.5,0,1
T000212,2024-09-18 15:57:00,12.979742,77.769874,12.965044,77.769713,2.55,12.2,10.39,DR0121,Hatchback,Card,Rainy,Afternoon,1.25,2,5.0,0,0
T000213,2024-10-14 23:41:00,12.845394,77.845784,12.852476,77.831867,2.289,5.0,5.5,DR0738,Sedan,Card,Clear,Evening,1.0,4,5.0,0,0
T000214,2024-06-13 00:24:00,13.02702,77.698971,13.022976,77.708591,1.509,2.0,9.68,DR0572,Sedan,Wallet,Clear,Afternoon,1.5,2,4.9,0,0
T000215,2024-09-25 23:24:00,12.87421,77.52808,12.871052,77.542762,3.537,7.6,11.62,DR0176,Hatchback,UPI,Clear,Evening,1.25,3,4.6,0,0
T000216,2024-04-09 08:50:00,13.071594,77.671367,13.100202,77.677387,4.478,5.6,9.94,DR0561,Sedan,Wallet,Cloudy,Afternoon,1.0,3,5.0,0,0
T000217,2024-01-29 22:15:00,12.828468,77.637291,12.826764,77.640429,2.511,2.0,7.24,DR0152,Hatchback,nan,Clear,Evening,1.0,3,4.7,1,0
T000218,2024-02-05 04:23:00,13.190358,77.894216,13.183221,77.92386,3.833,11.4,11.02,DR0704,SUV,Cash,Foggy,Afternoon,1.0,4,4.6,0,0
T000219,2024-06-12 03:55:00,13.073811,77.776506,13.068416,77.803651,4.881,16.4,11.03,DR0389,SUV,Cash,Clear,Evening,2.0,1,4.7,0,0
T000220,2024-11-25 10:47:00,12.872692,77.788544,12.862623,77.786202,1.244,4.4,6.67,DR0684,Sedan,Card,Clear,Afternoon,1.0,4,4.7,0,0
T000221,2024-02-16 13:34:00,12.805638,77.706331,12.792236,77.693461,2.475,3.5,8.69,DR0522,Sedan,UPI,Foggy,Afternoon,1.0,2,5.0,0,0
T000222,2024-06-15 08:36:00,12.933785,77.783766,12.923796,77.79235,2.413,5.5,9.47,DR0170,MiniVan,UPI,Clear,Morning,1.0,3,3.8,0,0
T000223,2024-09-13 23:19:00,12.861125,77.789028,12.89439,77.776044,4.632,2.0,7.73,DR0500,Hatchback,Wallet,Clear,Afternoon,1.0,1,4.8,0,0
T000224,2024-03-14 20:42:00,12.887365,77.526544,12.901594,77.544247,3.893,10.3,9.9,DR0535,Sedan,Wallet,Clear,Morning,1.0,4,4.7,0,0
T000225,2024-09-20 09:21:00,13.1491,77.589043,13.142196,77.597524,1.851,9.1,6.05,DR0283,SUV,Card,Clear,Evening,1.0,2,4.5,0,0
T000226,2024-04-21 16:10:00,13.041282,77.505187,13.060915,77.558588,7.29,18.3,19.11,DR0436,Bike,Cash,Cloudy,Afternoon,1.0,4,5.0,0,1
T000227,2024-10-22 03:52:00,12.870583,77.703923,12.838839,77.733389,5.556,9.6,15.73,DR0492,SUV,Card,Clear,Morning,1.0,2,4.9,0,0
T000228,2024-07-30 09:57:00,13.022664,77.85032,13.050177,77.828745,4.052,11.8,20.33,DR0054,SUV,Card,Clear,Afternoon,1.0,2,4.4,0,1
T000229,2024-07-18 14:54:00,12.902312,77.743822,12.928215,77.733446,5.055,2.0,10.7,DR0361,MiniVan,Card,Clear,Afternoon,1.0,3,4.6,0,0
T000230,2024-03-05 12:31:00,13.19048,77.700083,13.235207,77.661804,7.134,19.6,18.35,DR0588,Sedan,Card,Clear,Morning,1.0,1,4.8,0,1
T000231,2024-06-18 01:41:00,12.813103,77.870386,12.833334,77.827631,7.328,11.9,13.33,DR0167,Hatchback,Cash,Cloudy,Afternoon,1.0,1,4.5,0,0
T000232,2024-11-08 15:56:00,13.092927,77.568887,13.101672,77.571164,1.599,2.0,4.44,DR0126,Sedan,Card,Clear,Night,1.0,2,4.3,0,0
T000233,2024-01-08 03:01:00,13.109199,77.529842,13.135022,77.505994,4.293,8.7,10.51,DR0030,SUV,UPI,Clear,Afternoon,2.0,3,4.7,0,0
T000234,2024-10-03 20:37:00,12.826865,77.866922,12.814349,77.899746,6.483,5.5,16.92,DR0557,Hatchback,Cash,Clear,Night,1.0,3,5.0,0,1
T000235,2024-06-28 20:35:00,12.868748,77.861113,12.860839,77.884271,2.776,2.0,13.6,DR0523,MiniVan,Card,Clear,Evening,1.0,4,4.5,0,0
T000236,2024-09-19 14:29:00,12.953723,77.773189,12.952438,77.767759,2.519,5.2,6.17,DR0022,Hatchback,Card,Clear,Afternoon,1.0,3,4.8,0,0
T000237,2024-08-30 02:29:00,13.147262,77.598392,13.17464,77.591825,3.502,2.0,9.46,DR0480,Hatchback,Card,Cloudy,Afternoon,1.0,2,5.0,0,0
T000238,2024-06-06 17:08:00,13.0148,77.887906,12.997682,77.917613,3.866,5.9,11.07,DR0311,Hatchback,Card,Foggy,Morning,1.0,1,3.7,0,0
T000239,2024-04-22 15:55:00,13.062123,77.806139,13.042882,77.840431,4.612,2.5,13.86,DR0403,Sedan,Cash,Clear,Morning,1.0,2,4.9,0,0
T000240,2024-08-16 23:13:00,13.113205,77.769558,13.117936,77.750906,2.507,2.0,9.06,DR0514,Hatchback,Card,Windy,Afternoon,1.0,1,4.3,0,0
T000241,2024-02-21 04:21:00,13.131249,77.589165,13.1456,77.567941,3.311,9.9,5.07,DR0362,Sedan,Card,Rainy,Morning,1.0,3,4.3,0,0
T000242,2024-08-01 04:41:00,12.990514,77.705236,12.976452,77.699214,2.511,2.0,8.66,DR0313,SUV,Cash,Clear,Afternoon,1.0,2,4.5,0,0
T000243,2024-02-04 13:31:00,13.003517,77.82903,13.016926,77.837654,2.052,2.0,6.84,DR0404,Sedan,UPI,Clear,Evening,1.0,4,4.3,0,0
T000244,2024-08-25 04:39:00,13.087202,77.844104,13.11457,77.833831,3.549,8.6,7.19,DR0752,Sedan,nan,Clear,Morning,1.0,4,4.8,1,0
T000245,2024-08-17 11:48:00,12.905337,77.724572,12.929346,77.733616,5.061,15.6,8.9,DR0091,SUV,Cash,Clear,Night,1.0,4,4.1,0,0
T000246,2024-01-31 19:43:00,13.141796,77.709118,13.148862,77.748124,4.498,9.3,11.4,DR0283,Sedan,Card,Foggy,Afternoon,2.0,3,4.9,0,0
T000247,2024-10-03 11:35:00,12.808315,77.779074,12.806503,77.750953,3.14,9.1,14.43,DR0546,SUV,Wallet,Clear,Night,1.0,4,5.0,0,0
T000248,2024-05-31 18:28:00,12.878309,77.7113,12.913021,77.702386,4.464,3.5,16.06,DR0382,SUV,Card,Clear,Afternoon,1.0,4,4.0,0,0
T000249,2024-10-14 05:07:00,13.12008,77.667072,13.120388,77.639333,4.412,6.6,9.12,DR0689,Hatchback,Card,Cloudy,Afternoon,1.0,2,4.0,0,0
T000250,2024-01-16 04:32:00,12.936103,77.534168,12.95491,77.517436,4.003,9.3,8.09,DR0224,Sedan,Card,Clear,Evening,1.0,1,4.4,0,0
T000251,2024-03-06 12:02:00,12.859933,77.55042,12.899099,77.544526,4.606,13.2,10.18,DR0092,SUV,Wallet,Clear,Night,1.0,2,5.0,0,0
T000252,2024-06-29 07:21:00,12.874702,77.80411,12.891407,77.789566,5.005,11.4,10.45,DR0168,Hatchback,Card,Clear,Night,1.0,2,4.3,0,0
T000253,2024-03-09 16:51:00,13.012303,77.509866,12.992361,77.520265,2.823,2.0,11.13,DR0617,Sedan,Card,Foggy,Night,1.0,3,4.7,0,0
T000254,2024-04-30 09:35:00,13.138473,77.520922,13.113692,77.523941,3.071,2.0,14.69,DR0493,SUV,Wallet,Rainy,Afternoon,1.0,3,4.0,0,0
T000255,2024-08-29 02:50:00,12.82826,77.861857,12.822308,77.867838,4.93,4.5,11.48,DR0336,SUV,Card,Clear,Afternoon,1.5,3,4.3,0,0
T000256,2024-02-22 18:01:00,12.812192,77.781599,12.826382,77.775465,1.78,2.0,7.96,DR0177,MiniVan,Cash,Cloudy,Night,1.0,2,4.2,0,0
T000257,2024-09-04 08:40:00,12.986067,77.501685,12.994963,77.497393,1.687,4.4,5.41,DR0631,SUV,Cash,Clear,Night,1.0,1,4.3,0,0
T000258,2024-02-07 17:48:00,13.182475,77.624817,13.226617,77.617804,6.119,13.1,12.17,DR0266,Sedan,Wallet,Clear,Afternoon,1.0,2,4.6,0,0
T000259,2024-03-04 22:37:00,12.911604,77.805327,12.920305,77.800354,2.195,5.2,7.58,DR0404,SUV,Card,Rainy,Afternoon,1.0,2,4.7,0,0
T000260,2024-08-02 11:45:00,13.183668,77.66704,13.177119,77.675421,1.296,2.0,5.27,DR0648,Sedan,Cash,Clear,Afternoon,1.0,2,4.7,0,0
T000261,2024-10-16 14:54:00,13.155072,77.687519,13.132406,77.649049,5.052,15.5,24.34,DR0178,Sedan,Cash,Clear,Evening,1.0,2,4.1,0,1
T000262,2024-03-03 06:23:00,12.913254,77.68352,12.936863,77.689278,3.045,6.3,7.1,DR0312,Sedan,Cash,Rainy,Evening,1.5,3,5.0,0,0
T000263,2024-04-19 11:56:00,13.126779,77.580854,13.126658,77.563479,3.251,7.6,8.12,DR0329,Sedan,Card,Windy,Morning,1.0,2,4.5,0,0
T000264,2024-12-03 16:03:00,13.074347,77.788557,13.044224,77.781779,4.657,7.7,8.2,DR0072,Hatchback,Card,Clear,Afternoon,1.0,4,5.0,0,0
T000265,2024-12-27 05:37:00,13.004729,77.541203,13.005174,77.509972,4.08,11.6,10.24,DR0098,SUV,Card,Windy,Afternoon,1.25,1,4.9,0,0
T000266,2024-07-31 02:05:00,12.969166,77.7029,12.949252,77.695727,2.631,5.8,6.94,DR0192,SUV,Card,Clear,Evening,1.0,2,4.9,0,0
T000267,2024-06-12 04:03:00,13.126201,77.567982,13.117688,77.57354,1.931,2.0,6.8,DR0014,Sedan,Cash,Cloudy,Night,1.0,4,5.0,0,0
T000268,2024-05-06 14:34:00,13.117232,77.518613,13.117356,77.527755,2.151,13.2,6.44,DR0342,Hatchback,Card,Rainy,Morning,1.0,1,4.3,0,0
T000269,2024-08-11 13:04:00,13.102775,77.557298,13.084671,77.533571,3.388,7.3,11.73,DR0025,Hatchback,Cash,Clear,Morning,1.0,4,4.8,0,0
T000270,2024-08-03 16:25:00,13.199302,77.847734,13.18955,77.855911,1.888,2.0,2.99,DR0495,Hatchback,Card,Clear,Morning,1.0,2,3.6,0,0
T000271,2024-04-17 14:02:00,12.991405,77.570459,12.976523,77.593255,5.576,2.0,11.69,DR0769,Sedan,Cash,Rainy,Morning,1.5,4,4.7,0,0
T000272,2024-01-09 07:45:00,13.122769,77.611348,13.108423,77.601474,5.261,13.2,16.64,DR0423,Sedan,Card,Windy,Afternoon,1.5,4,4.8,0,1
T000273,2024-02-25 07:07:00,13.144991,77.555238,13.124831,77.555256,3.301,16.0,12.43,DR0792,Sedan,Card,Clear,Morning,1.0,4,4.3,0,0
T000274,2024-12-15 20:58:00,12.884641,77.794218,12.874986,77.752847,4.853,9.0,17.58,DR0421,Hatchback,Wallet,Clear,Evening,1.0,3,4.7,0,1
T000275,2024-06-01 15:02:00,12.816827,77.67818,12.798933,77.660239,4.888,9.0,14.13,DR0032,Sedan,Cash,Clear,Evening,1.25,1,3.9,0,0
T000276,2024-06-25 00:58:00,12.961899,77.877454,12.973631,77.882864,2.297,8.9,5.6,DR0327,MiniVan,Card,Clear,Afternoon,1.0,3,4.2,0,0
T000277,2024-06-19 11:51:00,13.142695,77.76573,13.146711,77.784839,4.11,8.6,10.28,DR0152,SUV,Wallet,Clear,Morning,1.0,4,4.6,0,0
T000278,2024-10-12 16:45:00,12.915641,77.712556,12.939536,77.70057,5.795,2.0,9.22,DR0389,Sedan,UPI,Foggy,Afternoon,1.0,4,4.1,0,0
T000279,2024-01-24 17:01:00,13.080004,77.762652,13.117738,77.81604,7.449,7.3,13.33,DR0390,Sedan,Cash,Rainy,Morning,1.0,2,5.0,0,0
T000280,2024-01-31 04:42:00,12.802939,77.51617,12.816486,77.522448,3.667,11.5,12.87,DR0584,Sedan,Card,Windy,Afternoon,1.0,4,4.8,0,0
T000281,2024-04-10 16:25:00,12.942146,77.880264,12.951138,77.854797,3.377,8.1,5.89,DR0516,MiniVan,Cash,Foggy,Night,2.0,1,4.6,0,0
T000282,2024-06-26 15:07:00,13.046207,77.882572,13.061013,77.908315,5.843,6.4,10.64,DR0137,Sedan,Cash,Foggy,Afternoon,1.0,1,4.7,0,0
T000283,2024-09-01 23:02:00,12.851903,77.610456,12.861235,77.585397,3.121,4.3,13.91,DR0138,Bike,Card,Clear,Evening,1.0,3,4.8,0,0
T000284,2024-06-28 02:35:00,13.158643,77.751318,13.159647,77.757887,1.425,3.0,8.34,DR0128,Bike,Wallet,Clear,Evening,1.0,1,4.1,0,0
T000285,2024-06-10 00:37:00,12.86251,77.580766,12.861923,77.562181,2.504,2.0,8.94,DR0171,Sedan,Card,Clear,Morning,1.5,4,4.8,0,0
T000286,2024-12-08 07:21:00,13.163917,77.718989,13.143484,77.69184,3.785,9.5,9.93,DR0782,MiniVan,Wallet,Rainy,Night,1.5,4,4.8,0,0
T000287,2024-02-28 18:31:00,12.886556,77.808316,12.903334,77.827559,4.239,6.0,14.75,DR0412,Hatchback,Card,Cloudy,Night,1.25,1,4.4,0,0
T000288,2024-07-27 16:20:00,13.197711,77.875929,13.197086,77.870733,0.623,2.0,3.34,DR0185,Sedan,Card,Windy,Afternoon,1.0,3,4.8,0,0
T000289,2024-07-16 22:03:00,13.041899,77.635687,13.07089,77.6702,5.292,11.6,11.49,DR0040,MiniVan,Card,Clear,Afternoon,1.0,1,4.5,0,0
T000290,2024-06-21 19:46:00,12.833738,77.777402,12.852041,77.757043,3.549,5.2,9.82,DR0404,Hatchback,Card,Rainy,Night,1.0,2,4.8,0,0
T000291,2024-10-21 18:33:00,12.826111,77.786571,12.813592,77.755378,5.631,11.3,14.95,DR0427,SUV,Wallet,Cloudy,Afternoon,1.0,1,5.0,0,0
T000292,2024-04-07 10:42:00,12.829969,77.58846,12.854902,77.578866,4.484,7.1,7.48,DR0499,Hatchback,Cash,Cloudy,Night,1.0,4,4.6,0,0
T000293,2024-12-14 03:03:00,13.035957,77.751613,12.984742,77.809423,9.158,30.0,19.19,DR0707,Hatchback,Card,Clear,Afternoon,1.0,3,5.0,0,1
T000294,2024-05-01 00:32:00,13.123832,77.762169,13.162436,77.778847,6.079,15.4,26.81,DR0315,SUV,Card,Clear,Afternoon,1.0,2,4.4,0,1
T000295,2024-07-17 22:14:00,12.961185,77.80563,12.934416,77.816708,3.57,11.3,9.08,DR0790,Sedan,Cash,Clear,Morning,1.25,3,4.2,0,0
T000296,2024-07-09 01:05:00,12.977934,77.899979,12.987837,77.911718,2.313,6.3,15.02,DR0389,Bike,Cash,Clear,Morning,1.0,2,4.7,0,0
T000297,2024-11-06 04:03:00,13.035715,77.516093,13.044263,77.506396,2.156,13.5,5.2,DR0433,MiniVan,nan,Cloudy,Afternoon,1.0,4,4.2,1,0
T000298,2024-06-09 04:51:00,13.013216,77.580922,13.035691,77.635509,6.822,8.6,22.79,DR0762,Sedan,Card,Windy,Evening,1.0,4,4.8,0,1
T000299,2024-04-13 20:44:00,13.075225,77.558031,13.068651,77.567193,2.417,5.5,9.81,DR0297,SUV,UPI,Cloudy,Afternoon,1.0,2,4.1,0,0
T000300,2024-01-08 21:19:00,12.988714,77.561774,12.945804,77.56906,5.836,9.6,15.27,DR0035,Sedan,Card,Clear,Evening,1.0,4,4.9,0,0
T000301,2024-05-12 17:49:00,13.085544,77.681699,13.078999,77.701397,3.413,2.0,8.36,DR0616,SUV,UPI,Clear,Evening,1.0,2,4.5,0,0
T000302,2024-10-28 14:19:00,13.198924,77.851415,13.194541,77.82595,6.076,11.1,10.87,DR0493,SUV,Cash,Cloudy,Morning,1.0,1,5.0,0,0
T000303,2024-01-04 14:51:00,12.940119,77.679489,12.899135,77.661902,5.231,12.8,10.17,DR0722,Sedan,Wallet,Clear,Morning,2.0,1,5.0,0,0
T000304,2024-11-23 02:22:00,12.804886,77.767392,12.805794,77.762482,2.105,7.7,7.34,DR0727,Sedan,Cash,Clear,Evening,1.0,2,5.0,0,0
T000305,2024-07-17 03:09:00,12.85025,77.6506,12.828733,77.670426,3.502,17.0,8.59,DR0387,SUV,Cash,Clear,Evening,1.0,3,4.2,0,0
T000306,2024-02-21 04:34:00,13.021406,77.627865,13.034387,77.601904,3.269,10.4,4.28,DR0564,SUV,Wallet,Rainy,Evening,1.0,1,4.3,0,0
T000307,2024-04-20 07:05:00,12.937703,77.833694,12.932782,77.832347,0.802,3.5,8.08,DR0677,Sedan,UPI,Cloudy,Afternoon,1.0,3,4.7,0,0
T000308,2024-07-21 05:21:00,13.175993,77.762219,13.215215,77.758042,5.265,10.9,9.96,DR0612,Hatchback,Card,Cloudy,Morning,1.0,2,4.8,0,0
T000309,2024-04-25 05:27:00,13.050978,77.640358,13.045855,77.60887,5.981,11.0,7.76,DR0342,Hatchback,Wallet,Clear,Morning,1.0,4,4.6,0,0
T000310,2024-02-09 15:07:00,13.008142,77.865664,13.01675,77.855485,3.439,4.1,14.73,DR0338,SUV,Cash,Clear,Afternoon,1.0,1,4.5,0,0
T000311,2024-08-31 02:03:00,13.119216,77.699405,13.114954,77.71025,2.733,3.6,6.86,DR0361,Sedan,Wallet,Clear,Night,1.0,4,4.8,0,0
T000312,2024-09-02 08:49:00,12.903436,77.57531,12.870971,77.545645,6.529,2.0,15.98,DR0577,Hatchback,Card,Clear,Afternoon,1.0,2,5.0,0,0
T000313,2024-02-13 09:20:00,13.127895,77.693289,13.123801,77.721515,3.808,15.9,15.04,DR0463,Sedan,UPI,Cloudy,Morning,1.0,2,5.0,0,0
T000314,2024-04-12 15:36:00,12.801224,77.76988,12.816293,77.779241,2.515,6.5,6.7,DR0105,MiniVan,Card,Clear,Afternoon,1.0,2,5.0,0,0
T000315,2024-03-30 00:19:00,13.047871,77.646845,13.059911,77.653765,1.609,2.0,5.35,DR0346,Sedan,Wallet,Rainy,Evening,1.25,3,3.9,0,0
T000316,2024-08-28 16:32:00,13.173903,77.837514,13.168038,77.837678,0.783,2.0,4.43,DR0268,Hatchback,Card,Rainy,Afternoon,1.0,2,3.4,0,0
T000317,2024-09-23 13:23:00,13.115144,77.713258,13.086009,77.691411,4.678,15.4,10.1,DR0201,Sedan,Cash,Clear,Morning,1.0,3,4.9,0,0
T000318,2024-09-22 08:28:00,13.141454,77.687106,13.154343,77.674112,3.68,5.8,9.92,DR0724,Sedan,Cash,Clear,Afternoon,1.0,1,5.0,0,0
T000319,2024-12-08 15:32:00,12.958782,77.843485,12.967172,77.850722,1.474,3.2,4.08,DR0700,SUV,Card,Clear,Evening,1.0,1,5.0,0,0
T000320,2024-10-07 13:21:00,13.129696,77.685167,13.146564,77.672134,5.58,19.2,19.49,DR0496,Sedan,Cash,Clear,Afternoon,1.0,4,5.0,0,1
T000321,2024-04-27 01:09:00,13.020333,77.665764,13.01485,77.669539,2.061,7.3,6.35,DR0764,Hatchback,Wallet,Clear,Evening,1.0,1,5.0,0,0
